Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude
Sisyphus,Zeus > Taylor Canyon > Island In The Sky > Southeast Utah > Utah,https://www.mountainproject.com/route/105938473/sisyphus,3.6,-1,Trad,5.11 R,3,250.0,38.305,-109.866
The Birth Canal,Crackhouse > Southeast Utah > Utah,https://www.mountainproject.com/route/106132305/the-birth-canal,3.6,-1,"Trad, Boulder",5.11+ V4,1,,38.58924,-109.69932
Chopper,Deadman's Buttress > Long Canyon > Potash Road > Southeast Utah > Utah,https://www.mountainproject.com/route/105718465/chopper,3.6,-1,Trad,5.10+,1,190.0,38.54832,-109.66055
Bolts to Bumpy Land,Wall Street > Potash Road > Southeast Utah > Utah,https://www.mountainproject.com/route/111851144/bolts-to-bumpy-land,3.4,-1,Sport,5.11c,1,120.0,38.54668,-109.59959
Money,The Wall > Indian Creek > Southeast Utah > Utah,https://www.mountainproject.com/route/107859941/money,3.4,-1,Trad,5.10+,1,85.0,38.17139,-109.59666
Unknown 5.10,Suburbia > Indian Creek > Southeast Utah > Utah,https://www.mountainproject.com/route/107848739/unknown-510,3.7,-1,Trad,5.10,1,120.0,38.18816,-109.61034
Virgin Wool,Sheep Rock > Arches National Park > Southeast Utah > Utah,https://www.mountainproject.com/route/105926324/virgin-wool,3.7,-1,"Trad, Aid",5.8 C2,5,400.0,38.63941,-109.60655
Voodoo Child,Parriot Mesa > Castle Valley > Southeast Utah > Utah,https://www.mountainproject.com/route/108440699/voodoo-child,3.7,-1,Trad,5.11c,4,480.0,38.6727,-109.40484
Manifest Destiny,Suburbia > Indian Creek > Southeast Utah > Utah,https://www.mountainproject.com/route/107869553/manifest-destiny,3.1,-1,Trad,5.10c,1,80.0,38.18816,-109.61034
Waikiki,The Beach > Indian Creek > Southeast Utah > Utah,https://www.mountainproject.com/route/116094181/waikiki,3.5,-1,Trad,5.10+,2,80.0,38.16148,-109.58228
Last Tango in Potash,Wall Street > Potash Road > Southeast Utah > Utah,https://www.mountainproject.com/route/106151932/last-tango-in-potash,3.1,-1,Trad,5.11,1,85.0,38.54668,-109.59959
Inconceivable,Cliffs of Insanity > Indian Creek > Southeast Utah > Utah,https://www.mountainproject.com/route/106645833/inconceivable,3.2,-1,Trad,5.11+,1,90.0,38.15145,-109.59834
Raven's Delight,Barney Rumble Tower > River Road > Southeast Utah > Utah,https://www.mountainproject.com/route/105797982/ravens-delight,3.0,-1,Trad,5.10-,2,140.0,38.62076,-109.52556
