Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude
Ankle's Away,Chimney Rock > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/111857686/ankles-away,4.0,-1,Trad,5.11+ R,2,,32.36917,-110.70446
Day of the Eagle,Little Big Horn Wall > Finger Rock Canyon > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/118283305/day-of-the-eagle,3.7,-1,Trad,5.9,1,105.0,32.35575,-110.8935
Cat Scratch Fever,Little Big Horn Wall > Finger Rock Canyon > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/118283253/cat-scratch-fever,3.5,-1,Trad,5.9+,1,105.0,32.35575,-110.8935
Overkill,Kill Wall > The Outback > 5 - Windy Ridge > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106787424/overkill,4.0,-1,Sport,5.11+,1,70.0,32.3751,-110.70681
KR Goes to Montana,Iranian Wall > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/105936084/kr-goes-to-montana,4.0,-1,Trad,5.10-,1,,32.37118,-110.72614
Up in Smoke,Obscure Rock > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/123541634/up-in-smoke,3.3,-1,Trad,5.11b,1,70.0,32.36837,-110.71715
Question of Balance,Faded Rock > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106607505/question-of-balance,3.4,-1,Trad,5.10 PG13,2,,32.36837,-110.71715
Kick in the Nuts,South Park > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/105988011/kick-in-the-nuts,3.4,-1,Sport,5.11c,1,85.0,32.4514,-110.7914
Shanashee,Neptune > Reef of Rocks > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106195594/shanashee,3.5,-1,Trad,5.10 R,2,200.0,32.46039,-110.78419
Jungle Gym,Chimney Rock > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106195114/jungle-gym,3.0,-1,Trad,5.10+,1,80.0,32.36917,-110.70446
North Face,Leviathan Dome > Alamo Canyon > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106150526/north-face,3.1,-1,Trad,5.10c R,10,1000.0,32.39239,-110.88844
Kor Wall,Kor Wall > Sabino Canyon > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/105799739/kor-wall,3.2,-1,Trad,5.8+,5,500.0,32.3425,-110.77605
Prima,Czech Wall > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106422964/prima,3.7,-1,Trad,5.10b,1,140.0,32.36837,-110.71715
Rosie,Right Hand Wall & Hairpin > Hairpin Turn Area > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/105738686/rosie,3.1,-1,Sport,5.10d,1,60.0,32.31488,-110.74201
Chunky Monkey,Sunnyside > La Milagrosa Canyon > Southern Arizona > Arizona,https://www.mountainproject.com/route/106328695/chunky-monkey,3.0,-1,Sport,5.11,2,100.0,32.30021,-110.71143
Ebb and Go,Aegir > Reef of Rocks > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/117131011/ebb-and-go,2.8,-1,Sport,5.11b,1,65.0,32.45988,-110.78488
Fin Arete,Delta Dome > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/108853933/fin-arete,2.9,-1,Sport,5.10+,1,70.0,32.41849,-110.7529
"Hang In There, Baby",Catalina Dome > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/122004034/hang-in-there-baby,3.6,-1,Sport,5.11+,1,80.0,32.50483,-110.85308
"Crescent Crack, Left Variation",Table Mountain > Pusch Ridge > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106963560/crescent-crack-left-variation,3.1,-1,Trad,5.10-,6,700.0,32.38223,-110.90836
Cherry Jam,Table Mountain > Pusch Ridge > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106225137/cherry-jam,2.8,-1,Trad,5.8+,6,1000.0,32.38223,-110.90836
Marathon Match,1 - Pawn & Chessapeak > Chessman Area > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/112833084/marathon-match,3.5,-1,Sport,5.11,2,115.0,32.36032,-110.71983
Candy Man,"Forgotten Wall, Control Tower & Up The Creek Wall > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106080267/candy-man,2.9,-1,Sport,5.11-,1,100.0,32.35534,-110.71812
Pegasus,Mean Mistreater Wall > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106896937/pegasus,3.7,-1,Trad,5.11c,1,120.0,32.36734,-110.72058
Few Species,Wall of the Trundling Trolls > Munchkinland Area > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106224426/few-species,3.1,-1,Trad,5.10,2,185.0,32.38723,-110.71788
When In Rome,The Pantheon > Colosseum > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/122319215/when-in-rome,3.5,-1,Sport,5.11c,1,75.0,32.32193,-110.71141
Bron- yr-aur,West Face > The Druid > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/105959935/bron-yr-aur,3.5,-1,Trad,5.10+ R,2,200.0,32.40573,-110.72538
Coroner's Inquest,South Fin > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/107311932/coroners-inquest,2.9,-1,"Trad, TR",5.9+,1,45.0,32.36751,-110.71926
Hell is for Heros,Pharaoh > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106209916/hell-is-for-heros,3.4,-1,Trad,5.9 PG13,2,220.0,32.37686,-110.69491
Hostile Takeover,Wall of the Trundling Trolls > Munchkinland Area > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106224435/hostile-takeover,3.2,-1,Trad,5.11+,2,165.0,32.38723,-110.71788
Mr. Crowley,OCB > Pusch Ridge > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/109552788/mr-crowley,3.2,-1,Trad,5.9+,2,150.0,32.36561,-110.91059
Psycho Man,OCB > Pusch Ridge > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/108434311/psycho-man,3.2,-1,Trad,5.10+,2,210.0,32.36561,-110.91059
Life and Transfiguration,North Fin > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/120440393/life-and-transfiguration,3.0,-1,Sport,5.10d,1,60.0,32.36755,-110.71953
Face It,Mean Mistreater Wall > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/118774395/face-it,3.1,-1,Trad,5.9,1,97.0,32.36734,-110.72058
East Face Slab,Delta Dome > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/109467061/east-face-slab,3.3,-1,Sport,5.11+,1,90.0,32.41849,-110.7529
Stepping Into Blue Sky,The Steep > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106228430/stepping-into-blue-sky,3.3,-1,Sport,5.11c,2,90.0,32.41932,-110.75528
Unhinged,Lost Wall > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/105738731/unhinged,3.3,-1,Trad,5.11a,2,180.0,32.34753,-110.68249
Seventh Heaven,Faded Rock > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/107865337/seventh-heaven,3.4,-1,Sport,5.11,1,90.0,32.36837,-110.71715
Seventh Sojourn,Faded Rock > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/105916820/seventh-sojourn,2.9,-1,Trad,5.9 R,1,,32.36837,-110.71715
Gumbercules,Free University Wall (E Face) > Gumby Wall > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/120087655/gumbercules,2.9,-1,Trad,5.7,3,300.0,32.40105,-110.69632
Cragmire,Sun Spot Crags > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/105800430/cragmire,2.9,-1,Sport,5.11,1,50.0,32.34035,-110.68889
Before Limitations,The Ruins > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/107953529/before-limitations,2.9,-1,Sport,5.11c,1,110.0,32.32318,-110.69297
Billy Goat,Ranger Danger Wall > Finger Rock Canyon > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/108405320/billy-goat,3.5,-1,Trad,5.10+,2,210.0,32.35811,-110.89098
Ten Years After,Golder Dome > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106910289/ten-years-after,3.0,-1,Trad,5.10+,5,500.0,32.43639,-110.87358
Triangulate,Backhand Wall > Hairpin Turn Area > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/108595871/triangulate,3.0,-1,"Trad, Sport",5.10+,1,100.0,32.31433,-110.74328
Modern Day Warrior,Table Mountain > Pusch Ridge > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106840925/modern-day-warrior,3.1,-1,Trad,5.10 PG13,5,700.0,32.38223,-110.90836
Multi roof ????,West Face > The Druid > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/108171427/multi-roof,3.0,-1,Sport,5.11a/b,1,100.0,32.40573,-110.72538
Malt Liquor Man,Andy Cook Wall > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106184214/malt-liquor-man,3.0,-1,Sport,5.11+,1,70.0,32.35993,-110.71919
Block Party,Raven B > The Ravens > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/108241099/block-party,3.1,-1,Sport,5.11+ PG13,1,95.0,32.43349,-110.79696
Digital Alarm,Wall of the Trundling Trolls > Munchkinland Area > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106224471/digital-alarm,3.1,-1,Trad,5.11a/b,1,110.0,32.38723,-110.71788
Catnip,Catalina Dome > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/121149793/catnip,3.2,-1,Sport,5.9,1,80.0,32.50483,-110.85308
Jim Dandy,Jim's Buttress > La Milagrosa Canyon > Southern Arizona > Arizona,https://www.mountainproject.com/route/106387583/jim-dandy,3.3,-1,Sport,5.11+,1,80.0,32.29998,-110.70997
Futz,Ripple Wall > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/107789593/futz,3.1,-1,Trad,5.10,1,130.0,32.37715,-110.6956
The Devil's Pitchfork,Goosehead > 5 - Windy Ridge > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/113228449/the-devils-pitchfork,3.0,-1,Trad,5.10+ R,1,70.0,32.37483,-110.70448
[Redacted],Chimney Rock > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106249995/redacted,3.3,-1,Trad,5.10,7,350.0,32.36917,-110.70446
Miracle Man,OCB > Pusch Ridge > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/108434412/miracle-man,3.2,-1,Trad,5.10c,1,100.0,32.36561,-110.91059
Wicked World,OCB > Pusch Ridge > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/111245673/wicked-world,3.3,-1,Trad,5.11+,2,200.0,32.36561,-110.91059
Straight Arrow,Chimney Rock > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106360411/straight-arrow,3.3,-1,Trad,5.10+ PG13,2,200.0,32.36917,-110.70446
Al Dente,Red Diamond Wall > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/107056052/al-dente,3.2,-1,"Trad, Sport",5.11+ PG13,1,100.0,32.4033,-110.6912
Chicken Co-op,South Fin > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106139707/chicken-co-op,2.8,-1,Trad,5.10b,1,50.0,32.36751,-110.71926
Black Water,"Forgotten Wall, Control Tower & Up The Creek Wall > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106106365/black-water,2.9,-1,Trad,5.10,1,70.0,32.35534,-110.71812
"Cat Mantle, Dude",Catalina Dome > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/121149703/cat-mantle-dude,3.2,-1,Sport,5.10,1,90.0,32.50483,-110.85308
Grave New World,Boneyard > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/107350166/grave-new-world,2.9,-1,Sport,5.10+,2,250.0,32.40369,-110.6965
Wilard  Scott's Crack,Weathertop > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106368668/wilard-scotts-crack,2.9,-1,Trad,5.10d,1,120.0,32.32177,-110.7023
Fright Train,Choo Choo Rock > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/118692887/fright-train,3.0,-1,Sport,5.10d,1,90.0,32.32237,-110.70286
Charybdis,Poseidon > Reef of Rocks > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/118967014/charybdis,3.0,-1,Trad,5.11+,1,100.0,32.45909,-110.7854
Tres Frijoles,Southeast Face > The Fortress > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106040770/tres-frijoles,2.9,-1,Sport,5.9+,2,210.0,32.43213,-110.79756
Ruby,Red Diamond Wall > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106845977/ruby,3.0,-1,"Trad, Sport",5.11-,1,85.0,32.4033,-110.6912
Mission Impossible,Hearthstone > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/118944241/mission-impossible,2.9,-1,Trad,5.9,1,130.0,32.36752,-110.70379
Cling Tut,Sphinx > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106596056/cling-tut,3.0,-1,Sport,5.11b,1,75.0,32.37349,-110.69243
Cat's Claw Arete,Catalina Dome > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/121474567/cats-claw-arete,2.9,-1,Sport,5.9+,1,90.0,32.50483,-110.85308
Pull My Finger,Finger Rock > Finger Rock Canyon > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/110886957/pull-my-finger,3.0,-1,Trad,5.8,3,200.0,32.36552,-110.89576
Black Magic Woman,Rappel Rock > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/107299444/black-magic-woman,3.0,-1,Trad,5.10+,5,600.0,32.4323,-110.7933
Swept Away,Neptune > Reef of Rocks > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106195605/swept-away,2.9,-1,Trad,5.11,3,250.0,32.46039,-110.78419
Lude,Rappel Rock > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/107251776/lude,2.9,-1,Trad,5.11a,1,100.0,32.4323,-110.7933
Where's My Paddle,"Forgotten Wall, Control Tower & Up The Creek Wall > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106106715/wheres-my-paddle,3.0,-1,Sport,5.11c/d,1,90.0,32.35534,-110.71812
Other Side of the Fence,Butterfly Wall > Mount Bigelow > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106577634/other-side-of-the-fence,3.0,-1,Sport,5.11c,1,80.0,32.4227,-110.7168
Layer Cake,West Face > Raven A > The Ravens > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106898027/layer-cake,2.9,-1,Sport,5.11+,1,75.0,32.43351,-110.79744
Racing The Moon,Turret Rock and Environs > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106771933/racing-the-moon,3.0,-1,"Trad, Sport",5.11,1,65.0,32.36654,-110.71648
Running With The Bulls,"Forgotten Wall, Control Tower & Up The Creek Wall > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106080248/running-with-the-bulls,2.9,-1,Sport,5.11+,1,60.0,32.35534,-110.71812
Cleanse and Purge,The Aqueducts > Colosseum > 1 -  Lower Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/122310713/cleanse-and-purge,2.9,-1,Sport,5.11b,1,90.0,32.32174,-110.7112
Handmaiden,4 - Queen > Chessman Area > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/122223350/handmaiden,2.9,-1,Sport,5.10b,1,100.0,32.36032,-110.71983
The Golden Stair,Rapunzel's Tower > The Nursery > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106674260/the-golden-stair,2.9,-1,Trad,5.10-,1,40.0,32.36348,-110.7138
Mind Flash,Neon Rock > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/116634911/mind-flash,3.0,-1,"Trad, TR",5.9,1,40.0,32.36671,-110.71525
Rotissima Bueno,Rappel Rock > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/111987005/rotissima-bueno,3.0,-1,Trad,5.11,1,,32.4323,-110.7933
Papillon,Butterfly Wall > Mount Bigelow > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106577866/papillon,3.1,-1,Sport,5.11,1,120.0,32.4227,-110.7168
The Dark Pope,Green Mt. Buttresses (GMB) > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106924431/the-dark-pope,3.0,-1,Sport,5.10+,2,150.0,32.39733,-110.68613
Chapalot,Southeast Face > The Fortress > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/109253549/chapalot,3.0,-1,Sport,5.11+,1,85.0,32.43213,-110.79756
Motor City,Five Mile Wall > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/108286428/motor-city,3.0,-1,Trad,5.8+,2,250.0,32.44073,-110.78727
Cyberwanker,Southeast Face > The Fortress > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106893501/cyberwanker,3.0,-1,Sport,5.11,1,90.0,32.43213,-110.79756
Radical Mystery Tour,Mojo Wall and Branching Out Crag > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/106924959/radical-mystery-tour,3.0,-1,Trad,5.11,1,110.0,32.39992,-110.68826
Ice O Metrics,Boneyard > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/122633850/ice-o-metrics,3.0,-1,Sport,5.11+,1,110.0,32.40369,-110.6965
In Memoriam of a Town,The Thumb > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/117705862/in-memoriam-of-a-town,3.0,-1,Trad,5.8,3,300.0,32.35518,-110.91157
Agent Orange (with direct start),Neptune > Reef of Rocks > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/107723982/agent-orange-with-direct-start,3.0,-1,"Trad, Aid",5.11- A1,3,250.0,32.46039,-110.78419
Sisyphus,Acropolis > Sabino Canyon > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/114182825/sisyphus,3.0,-1,Trad,5.11,2,135.0,32.32439,-110.79934
Forced Stress,Southeast Face > The Fortress > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/107259010/forced-stress,3.0,-1,Sport,5.10,2,220.0,32.43213,-110.79756
Tears of a Clown,North Fin > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/112310808/tears-of-a-clown,3.0,-1,"Trad, TR",5.11- R,1,110.0,32.36755,-110.71953
multiple personalities,Ripple Wall > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/116512455/multiple-personalities,3.0,-1,Trad,5.11 PG13,1,130.0,32.37715,-110.6956
Finishing School,Southeast Face > The Fortress > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/107258982/finishing-school,3.0,-1,Sport,5.11-,1,180.0,32.43213,-110.79756
Huecos Rancheros,Your Mom's Basement > The Jenga Tower and Your Mom's Basement > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/108172667/huecos-rancheros,3.0,-1,Sport,5.9+,1,60.0,32.3805,-110.71212
Shanadoo,Neptune > Reef of Rocks > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/108194152/shanadoo,3.0,-1,Trad,5.10+ R,1,190.0,32.46039,-110.78419
Sweet Surrender,Tri-Level Spire > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona,https://www.mountainproject.com/route/107989784/sweet-surrender,3.0,-1,Trad,5.11+ R,1,100.0,32.36688,-110.7142
Hootenanny,Jim's Buttress > La Milagrosa Canyon > Southern Arizona > Arizona,https://www.mountainproject.com/route/106374170/hootenanny,3.0,-1,Trad,5.11c,1,90.0,32.29998,-110.70997
