Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Loaves of Fun","Pearly Gates > Snow Creek Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106796348/loaves-of-fun,2.9,-1,Trad,5.8,1,100,47.53632,-120.71457
Paydirt,"Surf City > Lower Icicle Canyon > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106615908/paydirt,2.8,-1,"Trad, TR",5.7,1,60,47.54847,-120.69687
"Solid Gold","Prusik Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107618376/solid-gold,4.0,-1,"Trad, Alpine",5.11a,5,450,47.48786,-120.78373
"The Warrior","Warrior Wall > Duty Dome - Warrior Wall - Peek-a-boo Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107182339/the-warrior,4.0,-1,Trad,5.10d,1,180,47.54919,-120.747
Iconoclast,"Snow Creek Wall > Snow Creek Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107191762/iconoclast,3.5,-1,Trad,5.10c,8,800,47.52963,-120.71869
"Brass Balls","Lower Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106745506/brass-balls,3.7,-1,Trad,5.10b,2,,47.59972,-120.71242
"Crack of Doom","Upper Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105809789/crack-of-doom,3.1,-1,Trad,5.10b,1,80,47.59968,-120.71235
"Sonic Boom","Trundle Dome > Lower Icicle Canyon > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106605458/sonic-boom,3.0,-1,"Trad, Sport, TR",5.10-,1,75,47.548,-120.696
"Flake Fest","Trundle Dome > Lower Icicle Canyon > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106562837/flake-fest,2.9,-1,"Trad, Sport, TR",5.9,1,90,47.548,-120.696
"Straight Street","Off Duty Area > Duty Dome - Warrior Wall - Peek-a-boo Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106008012/straight-street,3.1,-1,"Trad, Sport",5.9,2,175,47.54862,-120.74704
"Z Crack","Alphabet Rock > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105825065/z-crack,3.1,-1,Trad,5.10d,1,60,47.54482,-120.74356
"The Valkyrie","Aasgard Sentinel > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111083885/the-valkyrie,3.3,-1,Trad,5.10b/c,6,1000,47.48452,-120.82275
"Rock n' Rattle","Rattlesnake Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107605707/rock-n-rattle,3.9,-1,Sport,5.11c,1,75,47.61105,-120.71568
